#,name,profile_url,location,answers,badge,picture_url,description,company,address,areas_of_experience
468,Richard Yemm,https://www.eb5investors.com/directories/immigration-attorneys/richard-yemm/,"Santa Monica, California",,,https://www.eb5investors.com/resources/images/profiles/c851a9fd59eb3a9185457daa22f95c96.jpg,"Richard Yemm is an EB-5 immigration attorney at Wolfsdorf Immigration Law Group, a firm located in Santa Monica, Calif., and named by U.S. News’ Best Lawyers as a “Tier 1” Immigration Law Firm in Metropolitan Los Angeles. Attorney Yemm’s practice focuses primarily on the analysis of the consequences of immigration into the United States, foreign criminal convictions and immigrant and nonimmigrant waivers of inadmissibility. He is certified by the California State Bar as a legal specialist in the field of immigration and nationality law. The Wolfsdorfs Immigration Law Group is known for its high success rate and experience in handling difficult and complicated immigration cases. The associates of the law firm are compassionate in helping individuals legally come to and work in the United States. The group has helped international and large companies, entertainers, professionals, skilled workers, and individuals in academia with their immigration concerns. The law firm’s services include U.S. immigration services, I-9, global immigration services (in more than 70 countries), various workshops and trainings, DV green card lottery, EB-5 (for investors), and deferred action. Attorney Yemm has many accomplishments in the field of immigration law and has overturned grounds of inadmissibility at a variety of embassies and consulates around the globe. In addition, he has experienced success representing clients in removal proceedings in both the Los Angeles and San Diego immigration courts.  With his background, he has been able to assist clients with a wide variety of petitions. He has aided clients in filling out investor, entertainment, business, and marriage/family-based nonimmigrant and immigrant visa petitions, in addition to applications for U.S. citizenship. Attorney Yemm has also assisted clients with their corporate I-9 compliance audits. Attorney Yemm graduated with honors from the University of Exeter, School of Law in the United Kingdom.  Attorney Yemm is currently serving as the CBP Liaison for the Southern California Chapter of the American Immigration Lawyers Association (AILA). He is admitted to practice law in both California and New York. He also frequently writes blogs pertaining to interesting issues in the immigration field.",Wolfsdorf Immigration Law Group,"1416 2nd StreetSanta Monica, California 90401",Investor Representation
469,Robert Brooks,https://www.eb5investors.com/directories/immigration-attorneys/robert-brooks/,"Miami, Florida",,,https://www.eb5investors.com/resources/images/profiles/c8829bcfb9c1d89b93f14dee9add8a0b.jpg,"Robert Brooks is an EB-5 immigration attorney at Brooks Law Firm, PA, located in Miami. Attorney Brooks has been practicing immigration law, real estate law and corporate law since 1999. Brooks Law Firm, PA specializes in asset protection, intellectual property, real estate, corporate securities and immigration. Attorney Brooks was a participant in a property show in Toronto, Canada where he discussed and spoke about the advantages of the EB-5 visa program.  In addition to his law firm, attorney Brooks is also involved in the management of a variety of companies. He is a broker and owner of Investment Realty International, LLC, a licensed commercial and residential real estate company in Florida. He is the managing director of Golden Lotus Capital, LLC, an investment company dedicated to locating and investing in companies and other real estate opportunities.  In addition, attorney Brooks is also the founder and CEO of Sensorad Corporation and Metabogenix Technologies, Inc. Attorney Brooks is highly involved in the community and is an active member of the American Immigration Lawyers Association. He completed his bachelor’s degree in pre-medicine/pre-medical studies at the University of Massachusetts and completed his Juris Doctorate at the University of Miami Law School. Additionally, he is a member of the U.S. District Court (S.D. of Florida), the Florida Bar, the U.S. Court of Appeals (11th circuit) and U.S. tax court. He has also held licenses for mortgage brokering, real estate brokering and securities.   ",Brooks Law Firm,"200 SE 1st Street, Suite 1101Miami, Florida 33131","Investor Representation, Other Immigration Matters"
470,Robert Gard,https://www.eb5investors.com/directories/immigration-attorneys/robert-gard/,"Chicago, Illinois",,,https://www.eb5investors.com/resources/images/profiles/ba3abb2c0cb388f3cd4e77de3c78ff51.jpg,"Robert R. Gard is an EB-5 immigration attorney who practices at the Chicago office of Immigration Attorneys, LLP. Attorney Gard’s work concentrates on immigration and naturalization, including applications for permanent residency, temporary visas, and naturalization. He assists both individual and corporate clients maintain immigration compliance. Attorney Gard represents executives, entrepreneurs, and investors who seek entry to the United States. He also helps families and individuals seeking U.S. citizenship and legal status.  Attorney Gard frequently lectures on employment- and family-based immigration matters at conferences, seminars, festivals, on radio and television programs, and has also served as an immigration consultant for a Filipino motorcycle enthusiasts group. He has published numerous articles both in print and online related to immigration law. He has also published a monthly article about immigration related issues since 1990 in VIA TIMES Newsmagazine, a regional ethnic magazine publication. Attorney Gard was selected by the Chicago Filipino American Hall of Fame Awards as a “Friend of the Filipino in immigration law” in 2006.  Attorney Gard earned his undergraduate degree from Michigan State University in 1973, where he studied liberal arts and business administration. He then earned his law degree from the John Marshall Law School in 1977. He has been admitted to practice in the state of Illinois since 1977. Attorney Gard has been a member of the American Immigration Lawyers Association since 1982, served as the greater Chicago chapter’s chair from 1990 to 1991, and served on the national association’s board of directors. Attorney Gard has, additionally, served as a resource for information and has provided testimony to state and local legislative bodies to advocate legislation related to immigration. ","Immigration Attorneys, LLP","203 N. LaSalle, Suite 1550Chicago, Illinois 60601",Investor Representation
471,Robert J Maher,https://www.eb5investors.com/directories/immigration-attorneys/robert-j-maher/,"New York, New York",,,https://www.eb5investors.com/resources/images/profiles/ec4de54f2f3afa14175e5eabfc16ce1f.jpg,"Robert J. Maher is an EB-5 immigration lawyer and the founder of the Law Office of Robert J. Maher, P.C., an immigration law firm based in New York City.  Attorney Maher provides legal assistance to foreigners who wish to visit the country temporarily. He has helped several skilled and professional workers live and work legally in the country. His other clients include international firms, businesses, traders, investors and corporations. He assists them with their documents and fulfilling their requirements to do business in the United States legally. The Law Office of Robert J. Maher offers legal services in the areas of U.S. immigration law, real estate planning, trusts and wills. Attorney Maher and his associates are highly experienced and very knowledgeable in the fields of U.S. immigration law and estate planning. They are up-to-date with the constant changes in U.S. immigration law and make sure to keep their clients well informed of those changes as well. Since U.S. immigration law is federal law, the firm’s associates can give assistance and represent clients from all U.S. states and even foreign countries. Attorney Maher and his associates can represent clients during legal proceedings, help clients with their visa applications, give tips to clients before their interview with a USCIS officer, help prepare documents, and provide consular services. In addition to those services, the law firm provides assistance to clients concerning their real estate properties, wills, and trusts.  Attorney Maher heads the U.S. immigration department of his law firm. Prior to founding his own law firm, he gained years of experience as an immigration lawyer. He has a high success rate, making him one of the most sought-after immigration lawyers in the region. Since he founded his law office in 2009, he has already helped several immigrants with U.S. immigration law issues. Attorney Maher has helped families reunite in the United States by helping them with their family-based petitions and visas.  He is one of the appointed guardians of the Article 81 court and has represented clients with deportation cases in removal proceedings.  Attorney Maher completed his Bachelor of Arts with a double major in political science and history at Marquette University. Prior to taking up law studies, he first completed a Master of Arts in teaching social studies at Columbia University Teachers College. He then completed his Juris Doctor degree at St. John’s University School of Law in 2006. Attorney Maher is admitted to practice in the Eastern and Southern Districts of New York, the Federal Courts of New Jersey, and at the State Courts of New York.  Attorney Maher is a member of the American Immigration Lawyers Association (AILA), the New York County Lawyers Association, and the New York State Bar Association Trusts and Estates Section. In his free time, he spends time writing U.S. immigration and real estate related articles and posts them on his blog. ",The Law Office of Robert J. Maher,"52 Duane Street, 7th FloorNew York, New York 10007","Investor Representation, Immigrant Visa/Adjustment of Status, Other Immigration Matters"
472,Roger A Bernstein,https://www.eb5investors.com/directories/immigration-attorneys/roger-a-bernstein/,"Miami, Florida",,,https://www.eb5investors.com/resources/images/profiles/793d8e745d2b346c4ddc27a534083243.jpg,"Roger A. Bernstein is an EB-5 immigration attorney and co-founder of Bernstein Osberg-Braun, P.L., a law firm based in Miami. Attorney Bernstein has practiced immigration law exclusively for over 15 years and focuses his practice on corporate nonimmigrant and immigrant visas for relocation to the United States and abroad, as well as consular processing. He has served as an INS asylum officer, INS trial attorney, and as the sector counsel of the INS Investigations and Inspections Divisions.  Since the founding of his law firm, attorney Bernstein has concentrated his legal practice on complex immigration litigation, employment-based visa options, and EB-5 immigrant investors.  Attorney Bernstein has a diverse range of clients. He has represented large, privately held companies, Fortune 500 companies, and foreign governments. Attorney Bernstein has acquired visas for employees of companies within diverse markets, including technology, internet, hospitality, healthcare, sports, construction, motion picture, fashion, entertainment, and aviation industries. He has represented such companies at United States consulates abroad throughout the Middle East, Asia, Europe, and the Americas. He has procured residency and nonimmigrant visas for numerous people seeking to work and live in the United States. Attorney Bernstein earned his Bachelor of Arts degree in international relations and political science from Brown University in 1989. He then earned his Juris Doctor from the University of Miami School of Law in 1992. He has been admitted to practice law in the U.S. Supreme Court, the 11th Circuit Court of Appeals, and the state of Florida. In 2006, Attorney Bernstein was certified by the Florida Bar as an immigration expert.  Attorney Bernstein sits on the Florida Bar Immigration Certification Committee, the board of the American Jewish Committee, the Miami-Dade County Enterprise Zone Advisory Council, and the Great Florida Bank Advisory Board. He is also an active member of the American Immigration Lawyers Association and the South Florida American Immigration Lawyers Association. Attorney Bernstein has been featured on national television news programs, including CNN International, Larry King Live, Good Morning America, The Today Show, Burden of Proof, and others. ","Bernstein, Osberg-Braun, Caco & Solow","11900 Biscayne Blvd. Suite 700Miami, Florida 33181","Investor Representation, Regional Center Representation"
473,Romeo Adams,https://www.eb5investors.com/directories/immigration-attorneys/romeo-adamn/,"Natick, Massachusetts",,,https://www.eb5investors.com/resources/images/profiles/stockphoto.jpg,"Romeo Roberto Adams, Esq. is an EB-5 immigration attorney who practices in Natick, Mass. Attorney Adams has over 20 years of legal experience and has extensive knowledge of business and law. Attorney Adams’s legal practice focuses on immigration, employment, construction, and medical malpractice law. He provides his legal services to small businesses, other law firms, the general public, and also serves in an of counsel advisory capacity. He carefully manages his volume of clients to help ensure timely, high quality, and personalized services.  In addition to law, attorney Adams has extensive business experience in construction and health care administration. He is currently the president and chief executive officer of Envirosafe Systems, Inc., a green construction management and consulting company. This company provides management, legal, supplies, equipment, consulting transportation and energy services in the areas of health care, construction, and transportation. He also served as senior vice president of the Hospital Operations and Constructions Programs of New York City Health and Hospitals Corporation and as the deputy commissioner for Health Services of the Massachusetts Department of Public Health. Prior to this, he served as the chief operating officer and associate dean of the University of Massachusetts Medical Center and was also an assistant hospital administrator at New York University Medical Center.  Attorney Adams earned his Bachelor of Arts in psychology from John Jay College of Criminal Justice, a Systems Analysis Diploma from New York University, and a Master of Sciences degree in administrative medicine and comprehensive health planning from the Columbia University School of Public Health. He earned his law degree from Suffolk University Law School. He is a member of the American Immigration Lawyers Association and the American College of Health Care Executives. Attorney Adams is admitted to practice law before the Massachusetts Supreme Judicial Court, the U.S. District Court for Massachusetts, the U.S. Court of Appeals for the First Circuit, and before the U.S. Supreme Court. ","Romeo Adams, Esq.","5 Commonwealth Road, Suite 3ANatick, Massachusetts 1760",Investor Representation
474,Rusten Hurd,https://www.eb5investors.com/directories/immigration-attorneys/rusten-hurd/,"Coral Gables, Florida",,,https://www.eb5investors.com/resources/images/profiles/91db811b080f2bcfd928589f2414b7aa.jpg,"Rusten C. Hurd is an EB-5 immigration attorney and the founding partner of Colombo & Hurd, PL, a law firm based in Orlando, Fla. Attorney Hurd  has been representing clients in immigration courts all over the United States for over 14 years. He has a comprehensive knowledge of strategically using defenses in asylum, withholding of removal, waivers, and cancellation of removal cases. He also performs appellate work in appellate courts in Florida, and also at the Board of Immigration Appeals and the United States Courts of Appeals.  Attorney Hurd has experience with worker’s compensation claims, and is certified by the state of Florida as an instructor on the subject of workers’ compensation. He has presented at seminars on employee compensation topics to educate risk managers, attorneys, and employers.  As the husband of a Chilean immigrant, attorney Hurd understands the difficulties that immigrants face during the U.S immigration application process and values the time and resources of his clients. The Legal Aid Society of Orange County has acknowledged attorney Hurd for his time and services as guardian ad litem for troubled youth. He has also collaborated with the Jobs Partnership of Florida to serve his time and efforts as an employment counselor.  Attorney Hurd was honored by the Martindale-Hubbell Law Directory with an AV rating, and has also been recognized by Super Lawyers, a service that rates attorneys on their achievements in the field and on the recognition from their peers. AVVO, another rating service for lawyers, gives him a full rating on its 10-point scale.  Attorney Hurd graduated from Florida State University with a Bachelor of Science in finance in 1995, and was inducted into the Order of Barrister upon his graduation from the University of Florida, College of Law in 1998. He is a member of the Orange County Bar Association, the Florida Bar, the United States District Court, Middle District of Florida, the American Immigration Lawyers Association, and the United States Court of Appeals, 11th Circuit. ","Colombo & Hurd, PL","357 Almeria Avenue, Suite #103Coral Gables, Florida 33134",Investor Representation
475,Ryan Humble,https://www.eb5investors.com/directories/immigration-attorneys/ryan-humble/,"San Antonio, Texas",,,https://www.eb5investors.com/resources/images/profiles/6345a8841a72751d7a407a8cdb2b1111.jpg,"Ryan Humble is an EB-5 immigration attorney at The Flores Law Firm, located in San Antonio. Attorney Humble is an international business and immigration lawyer dedicated to serving clients from Latin America who desire to do business and invest in the United States. The Flores Law Firm is committed to providing quality business and tax guidance to U.S. and foreign investors and businesses. The Flores Law Firm is one of the leading firms in the nation and utilizes its attorneys’ expertise and experience to offer their clients innovative and effective solutions. The Flores Law Firm has served a wide spectrum of industries and businesses, including hotel and hospitality, restaurant and entertainment, real estate development, radio and television, farming and agricultural, food distribution and manufacturing.  The Flores Law Firm’s mission is to ensure that their clients maintain financial viability in the present, while also taking a proactive approach in achieving future goals. The firm makes an effort to constantly communicate with their clients in order to understand their needs and research and analyze possible solutions. The firm has been able to assist clients in numerous major cities, including San Antonio, Atlanta, Los Angeles, New York, Chicago, Mexico City, Monterrey and Guadalajara. The firm specifically assists with corporate planning and formation, tax planning and compliance, real estate transactions, business transactions and agreements, business immigration and temporary visas, intellectual property, and estate planning and international business planning.  Attorney Humble is able to assist clients with nearly every aspect of the EB-5 program. He has experience representing both investors and regional centers. He has also aided clients with adjustment of status, I-526 petitions, I-485 applications, DS-230 applications and I-829 petitions.  Prior to his work with the firm, attorney Humble accumulated legal experience through a variety of positions. He began his legal career as a law clerk for Texas RioGrande Legal Aid, where he specialized in federal public housing, immigration and criminal defense.  He then went on to translate for Spanish speakers with legal problems as an intake worker at Texas Access to Justice TX Rio Grande Legal Aid. Afterward, he became a law clerk at Gostomski and Hecker P.C., where he did legal research, writing and litigation assistance. Prior to working with the firm, he was also a translation consultant at Vitol B.V. He became a legal assistant at The Flores Group before obtaining his current position of associate attorney.  Attorney Humble is also active in the immigration community and is a member of various professional organizations. He is an active member of the San Antonio Young Lawyers Association, St. Mary’s University School of Law Alumni Association, the State Bar of Texas and the Texas Young Lawyers association.  Attorney Humble earned his Juris Doctor at St. Mary’s University School of Law in 2012. Previously, he earned his bachelor’s degree in international studies from Texas State University in 2008. He is fluent in Spanish and English. ",The Flores Group,"7272 Wurzbach Road, Suite 901San Antonio, Texas 78240","Investor Representation, Regional Center Representation, Immigrant Visa/Adjustment of Status, I-526 Petitions, I-485 Applications, I-829 Petitions"
476,Scott Bettridge,https://www.eb5investors.com/directories/immigration-attorneys/scott-bettridge/,"Miami, Florida",,,https://www.eb5investors.com/resources/images/profiles/e39505ef839c38f61139ae78da3f7615.jpg," Scott Bettridge represents clients, corporate and individual, in United States immigration cases, focusing due diligence, risk management and similar legal matters. He also has vast experience representing EB-5 investors and regional centers. Bettridge currently acts as the chair of the Immigration practice of Cozen O’Connor.   Bettridge’s clients in the corporate sector include large international organizations in financial services, insurance, and healthcare sectors. For these clients, he provides various immigration services. These matters include nonimmigrant visa applications, permanent residence status, and the EB-5 program.   Bettridge is a current member of the Investor Markets Committee of Invest In the USA (IIUSA) and the American Immigration Lawyers Association. Bettridge is also an active participant on EB5investors.com.   Bettridge earned a law degree at the John Marshall Law School and a Bachelor’s degree at the University of Tennessee. ",Cozen O'Connor,"200 South Biscayne Blvd, Suite 4410Miami, Florida 33131","Investor Representation, Regional Center Representation, Immigrant Visa/Adjustment of Status, EB-5 Securities Issues, I-526 Petitions, I-485 Applications, I-829 Petitions, I-924 Applications, Other Immigration Matters"
477,Serge Bauer,https://www.eb5investors.com/directories/immigration-attorneys/serge-bauer/,"Chevy Chase, Maryland",,,https://www.eb5investors.com/resources/images/profiles/c69dc1d8a3a3b79d0de6fbedb4cb80a7.jpg,"Serge Bauer is an EB-5 immigration attorney and founder of Serge Bauer, P.C., a law firm headquartered in Chevy Chase, Md. Attorney Bauer has over 20 years of legal experience and provides immigration law services to foreign nationals interested in utilizing the EB-5 visa program, or any other immigration program, to move to the United States. Serge Bauer, P.C., has handled both non-immigrant and immigrant visa matters for individuals. Attorney Bauer and his staff concentrate on I-526 visa application processing as well as processing of Form I-829 to remove conditions on an EB-5 visa holder’s permanent residency. They have had experience securing various visas for professional, family-based, temporary, employment-based, and student visa categories. Serge Bauer, P.C. is a small firm with large-firm legal capabilities, allowing the team to focus on the specific needs of a client and tailor their services accordingly, while simultaneously using their extensive expertise to handle the case efficiently. In addition to their immigration practice, the firm offers a variety of international services, including corporate services, real estate services, cross-border trades, and tax planning. The firm has a strong emphasis on having personal contact with their clients and seeks to establish professional relationships in order to provide personalized services to best meet each client’s individual needs. Attorney Bauer’s commitment to his clients has resulted in the Washingtonian Magazine naming him as one of Washington D.C.’s top immigration attorneys, in addition to his top flight 2011 AVVO rankings. Attorney Bauer was born in Almaty, Kazakhstan and moved to the United States in 1975. Attorney Bauer is admitted to practice law in New Jersey, New York, and the District of Columbia. He is fluent in both English and Russian.  Attorney Bauer is active within the immigration law community. He is a member of the International Bar Association, the American Bar Association, the American Immigration Lawyers Association, and is the co-chairman of the District of Columbia’s Investment and Finance Committee.  Attorney Bauer has served as a member of the Steering Committee of the District of Columbia. He is certified to appear before the U.S. Court of Appeals, the Federal Circuit Court, the U.S. Tax Court, and the U.S. Court of International Trade. He has also served on the Board of Directors for the American Uzbek Chamber of Commerce.","Serge Bauer, P.C.","4500 North Park Avenue, Suite 806Chevy Chase, Maryland 20815",Investor Representation
478,Seth Joseph,https://www.eb5investors.com/directories/immigration-attorneys/seth-joseph/,"Miami, Florida",,,https://www.eb5investors.com/resources/images/profiles/50d758cc9ab8bb51177b071d370caac2.jpg,"Seth Joseph is an EB-5 attorney working out of the Miami office of Carlton Fields. Attorney Joseph is responsible for supporting the Carlton Fields EB-5 practice team in representing EB-5 Regional Centers and also for assisting clients in EB-5 related capital raising projects. Carlton Fields provides legal and consultative services to a wide array of clients, including small start-ups and Fortune 100 companies. The firm has offices in major business centers in the Southeast and New York and is able to serve its clients with its skilled staff of over 300 attorneys and government consultants. The attorneys at Carlton Fields are committed to pro bono legal representation and service to the community. The firm is consistently recognized for its leadership on diversity issues. In addition to attorney Joseph’s knowledge regarding the EB-5 program, he also has extensive experience in capital formation for growth companies, and securities and mergers and acquisitions, including both domestic and cross border assignments. He is skilled in representing corporate issuers and underwriters in public and private offerings, venture capital firms, private equity funds, merchant banks and emerging clients in acquisitions and financing activities. Attorney Joseph also has extensive experience working in the technology and telecommunications industries. He has twice served as general counsel of public and pre-IPO technology companies with substantial cross border technology sharing. Attorney Joseph has received numerous awards and recognitions. He was listed in Chambers USA’s Guide to America’s Leading Business Lawyers in the corporate/M&A and private equity field. He was also selected for inclusion in Florida Trend’s Florida Legal Elite in 2007 and Florida Super Lawyers in 2006. Additionally, he was selected Top Lawyer by the South Florida Legal Guide in 2011. Along with his impressive work experience, attorney Joseph’s education background allows him to successfully represent his clients. Attorney Joseph graduated magna cum laude with a Bachelor of Arts from Hofstra University in 1976. Afterward, he graduated magna cum laude with a Juris Doctor from the University of Miami School of Law in 1979. Attorney Joseph has been admitted to practice by the Florida Bar, and is also part of the bar’s corporate, banking and capital markets section.  He is a member of the American Bar Association business law section and was the former commissioner of the Florida Tax and Budget Reform commission. Attorney Joseph has also co-authored a number of articles on law and investing. He co-authored “Concurrent EB-5 Offerings in the United States and Abroad” and “How to Use Electronic Media to Access Accredited Investors Under the New SEC Rules” for the Carlton Fields website. He also authored the article “Earning Trust Across Borders” for LexisNexis Martindale-Hubbell. His work has been published in the University of Miami Law Review. ",Carlton Fields,"100 S.E. Second Street, Suite 4200Miami, Florida 33131",Investor Representation
479,Shanshan Liu,https://www.eb5investors.com/directories/immigration-attorneys/shanshan-liu/,"Florham Park, New Jersey",,,https://www.eb5investors.com/resources/images/profiles/86174520c23c6c61f0f50da7294b9f13.jpg,"Shanshan Liu is an associate in the Florham Park, N.J., office of the multi-disciplinary law firm, Greenberg Traurig, LLP. She is a member of the firm’s business immigration and compliance group, and her practice is focused on international business immigration matters, such as EB-5 immigrant investor visas. Attorney Liu has experiencing preparing the Form I-526, Immigrant Petition for Alien Entrepreneur.  The Business Immigration and Compliance group at Greenberg Traurig, LLP assists an international client base of organizations, individuals, and businesses on visa needs and immigration matters. Such clients include multinational corporations, professionals, treaty investors/traders, students, and many others. In total, Greenberg Traurig consists of approximately 1900 attorneys and governmental affairs professionals working in 38 offices around the world.  Attorney Liu is actively admitted to the New Jersey State Bar. She received her Juris Doctor from the American University Washington College of Law in 2015. During her time as a law student, she served as an article editor for the Administrative Law Review. She also holds an M.P.A. from the Cornell Institute for Public Affairs at Cornell University, along with a B.S. in Chemistry from Imperial College at the University of London.  Prior to joining Greenberg Traurig as an associate, Attorney Liu served as a legal extern for the firm in Washington, D.C., from Sept. 2014 to Dec. 2014. From June 2013 to August 2013, she also served as a Judicial Intern at the Essex Superior Court in Salem, Mass., for Honorable Timothy Feely. In addition, she has internship experience at the Copyright Protection Center of China in Beijing. Attorney Liu has fluency in Mandarin, and can speak conversational French and Japanese. ","Greenberg Traurig, LLP","500 Campus Drive Suite, 400Florham Park, New Jersey 07932","Immigrant Visa/Adjustment of Status, I-526 Petitions"
480,Shaoul Aslan,https://www.eb5investors.com/directories/immigration-attorneys/shaoul-aslan/,"McLean, Virginia",,,https://www.eb5investors.com/resources/images/profiles/ea9416ea03a73c0167c0e4a0063d9c14.jpg,"Shaoul Aslan is an EB-5 immigration attorney practicing out of the Northern Virginia office of Greenberg Traurig, LLP. He is a member of the firm’s business immigration and compliance team, along with its broad-based EB-5 team, which assists clients with matters such as EB-5 investor petition processing, policy/legislation/regulations, fund and loan expertise, and more.  Attorney Aslan concentrates his practice on the areas of administrative and regulatory law, business immigration, and international business. He represents both individuals and corporate clients on a wide spectrum of immigration matters before the U.S. Department of Labor, the U.S. Department of State, and the United States Citizenship and Immigration Services (USCIS). In the area of corporate client and family company representation, Attorney Aslan primarily provides counsel on immigration matters related to the international transfer of personnel, such as developing strategies for the obtainment of the nonimmigrant visa classification for employment authorization.  In terms of individual representation, Attorney Aslan advises on both immigrant and nonimmigrant visa options. He also provides guidance on matters related to citizenship, along with permanent residency status relinquishment and retention. In particular, he assists clients on visa opportunities via investment, such as through the EB-5 immigrant investor program. Attorney Aslan’s experience in this sector includes collaborating with tax professionals to build and implement tax-implication-conscious immigration strategies.  Attorney Aslan graduated from Queens College, magna cum laude, with his Bachelor’s Degree in Economics and Political Science. He then earned his Master of Science from the London School of Economics. He subsequently attended Georgetown University Law Center, from which he graduated in 1975 with his Juris Doctor.  Attorney Aslan is actively admitted to the District of Columbia State Bar, along with the U.S. Court of Appeals for the District of Columbia Circuit. He is also a member of the District of Columbia Bar Association, the American Bar Association, and the American Immigration Lawyers Association. His honors include being listed from 2014 – 2015 in Super Lawyers magazine as one of the “Washington, D.C. Super Lawyers.”  ","Greenberg Traurig, LLP","1750 Tysons Boulevard, Suite 1000McLean, Virginia 22102","Investor Representation, Immigrant Visa/Adjustment of Status, I-526 Petitions, Other Immigration Matters"
481,Shaun Staller,https://www.eb5investors.com/directories/immigration-attorneys/shaun-staller/,"Philadelphia, Pennsylvania",,,https://www.eb5investors.com/resources/images/profiles/d40590c3ee951eb9b3992820fda32227.jpg,"Shaun Staller is an immigration attorney at the multidisciplinary law firm Obermayer Rebmann Maxwell & Hippel, LLP. He works out of the firm’s Philadelphia, Penn., office. Attorney Staller’s practice is dedicated to global immigration matters, with a focus on employment-based applications and compliance. In the EB-5 immigration sector, he primarily handles investor work, including helping foreign investors to apply for U.S. conditional permanent residency. His wider expertise encompasses the representation of employers against complaints regarding unfair labor practices and discrimination, along with obtaining refugee asylum protections.  Attorney Staller is actively admitted to both the Pennsylvania and the New Jersey State Bars. He is a member of the American Immigration Lawyers Association, the American Bar Association, the Pennsylvania Bar Association, the New Jersey Bar Association, the National Lawyers Guild, and the Young Professionals Network of the Greater Philadelphia Chamber of Commerce. He regularly authors articles dealing with issues related to immigration law.  In 2006, Attorney Staller earned his bachelor’s degree, magna cum laude, from the University of Pennsylvania. He then attended the Barcelona Institute of International Studies, where he earned his master’s degree in international relations in 2007. He continued on to the Beasley School of Law at Temple University, where he graduated, cum laude, in 2014 with his Juris Doctor.  As a law student, Attorney Staller earned the Justin Michael Ingerman Scholarship, and served as a law clerk for the Temple University Office of University Counsel. He has also interned for entities such as the Claims Unit of the Philadelphia City Solicitor’s Office, the Nationalities Service Center – Immigration Law Clinic, and the American Civil Liberties Union. Furthermore, he studied abroad for a semester at La Universidad Interamericana de Puerto Rico, in San Juan, Puerto Rico. Attorney Staller is fluent in Catalan, Spanish, and English, and is conversational in Portuguese. ",Obermayer Rebmann Maxwell & Hippel LLP,"1500 Market Street, Suite 3400Philadelphia, Pennsylvania 19102","Investor Representation, Immigrant Visa/Adjustment of Status, I-526 Petitions, Other Immigration Matters"
482,Shawn Hu,https://www.eb5investors.com/directories/immigration-attorneys/shawn-hu/,"Chicago, Illinois",,,https://www.eb5investors.com/resources/images/profiles/db33fd3fae645e90637fd0d498958c41.jpg,"Shawn K. Hu is an EB-5 immigration attorney who practices at the Law Offices of Shawn Hu, LLC, located in Chicago, Ill. Attorney Hu focuses his practice exclusively on immigration law. He handles business immigration matters, including EB-5 visas and startup ventures for immigrants. He has extensive experience with family immigration law, including nationality law; and immigration defense, including bond hearings, deportation, and asylum matters.  Attorney Hu comes from a family of immigrants and understands why individuals seek to come to the United States. He chose to practice immigration law to explain how other individuals can come to the United States to live and work permanently. Attorney Hu has personally handled immigration matters concerning work visas, family visas, international adoptions, and deportation cases.  Attorney Hu realizes that immigration represents a major life change for his clients. Because of this, attorney Hu strives to give his clients the VIP treatment. He strives to stay accessible to his clients and does whatever it takes to get the results his clients deserve.  Attorney Hu earned his undergraduate degree from the University of Florida. He then earned his Juris Doctor from the IIT Chicago-Kent College of Law. He is a member of the Immigration Lawyers Association, the American Bar Association, the Chicago Bar Association, and the Illinois State Bar Association. ","Law Offices of Shawn Hu, LLC","150 N. Michigan Avenue, 8th FloorChicago, Illinois 60601",Investor Representation
483,"Sonal Gogia, Esq",https://www.eb5investors.com/directories/immigration-attorneys/sonal-gogia-esq/,"Hicksville, New York",,,https://www.eb5investors.com/resources/images/profiles/84adf1b967670705085ec0ca0cf48e31.jpg," Sonal Gogia is a Partner of Gogia & Raj Law, PLLC, concentrating his practice in deportation defense, family and employment-based immigration petitions and appeals. He is an active member of the New York Chapter of the American Immigration Lawyers Association (AILA). He is admitted to practice law in the State of New York and represents clients throughout the United States in various immigration matters.   Gogia has an extensive understanding and interest in investor based immigration laws, especially EB-5 and EB-1. He also has experience in cases of L-1 visas, waivers, citizenship and naturalization, as well as consular processing and adjustment of status.   Gogia is a 2013 graduate of St. John’s University School of Law, where he represented (under supervision) several immigrant clients. He has a Bachelor’s degree in Finance and Investments from Baruch College, City University of New York. Gogia is fluent in English and Hindi and has some working knowledge of Mandarin. ","Gogia & Raj Law, PLLC","90 Newbridge RoadHicksville, New York 11801",Regional Center Representation
